Seq_Name,Location,Seq_Length,Mol_Wght(T),H/phob(T),H/philic,Uniq(T),Isoelc(Pi),group1_AlNP,group2_ArNP,group3_NeP,group4_AP,group5_BP,group6_Uniq
T2FB_YEAST,Nucleus,400,53758,330,-751,-27,2451,23,7,25,18,20,8
CYSR_HUMAN,Nucleus,192,23851,125,-210,-23,1188,19,10,26,10,17,19
RRXB_HUMAN,Nucleus,533,66433,470,-601,-128,3289,25,5,22,7,14,23
RRB3_MOUSE,Nucleus,482,61928,452,-579,-78,2956,25,6,31,9,15,14
RFA1_HUMAN,Nucleus,616,79131,639,-822,-60,3709,27,8,29,12,12,11
JUNB_HUMAN,Nucleus,347,42067,283,-391,-72,2145,25,6,23,8,13,24
ENL_HUMAN,Nucleus,559,72057,370,-907,-104,3457,17,5,29,13,19,15
MYBB_CHICK,Nucleus,686,89979,610,-1073,-98,4185,24,6,28,12,16,12
MAT2_YEAST,Nucleus,210,28016,227,-363,-15,1306,27,5,30,17,18,6
RPB1_TRYBB,Nucleus,1766,228074,1832,-2397,-186,10782,29,7,27,11,15,12
MAX_HUMAN,Nucleus,160,21117,110,-315,-10,972,21,4,31,13,19,6
SUV9_DROME,Nucleus,635,83306,636,-940,-54,3904,27,7,28,14,16,9
PAX1_MOUSE,Nucleus,361,44343,340,-367,-85,2233,29,7,23,7,12,23
SET_HUMAN,Nucleus,277,37068,204,-556,-20,1501,18,8,20,24,13,9
ABAA_EMENI,Nucleus,796,103382,583,-1136,-124,4835,22,8,31,9,15,14
MOT1_YEAST,Nucleus,1867,243323,2285,-2602,-153,11245,32,7,26,12,14,8
RAG1_HUMAN,Nucleus,1043,137735,1042,-1485,-102,6480,26,8,25,12,19,9
CST2_HUMAN,Nucleus,577,71258,503,-661,-139,3527,26,2,26,10,11,24
POK_DROME,Nucleus,732,91674,567,-893,-149,4416,24,6,35,9,10,18
STH1_YEAST,Nucleus,1359,181009,1416,-2367,-90,8285,27,7,25,15,18,7
RU1C_HUMAN,Nucleus,159,20217,59,-106,-70,1009,12,6,28,3,14,35
SMC2_YEAST,Nucleus,1170,154817,1273,-1991,-56,7106,28,5,28,17,17,6
RPB1_YEAST,Nucleus,1726,221798,1729,-2231,-241,10338,26,7,28,11,12,14
RPC6_YEAST,Nucleus,317,41782,350,-443,-21,1877,27,10,29,15,12,8
CSE2_YEAST,Nucleus,149,20021,138,-281,-14,897,23,5,34,17,16,7
SRYD_DROME,Nucleus,430,57335,370,-692,-27,2507,21,7,28,16,17,7
SIS2_YEAST,Nucleus,562,72507,488,-923,-68,3274,23,4,31,13,13,11
MEFX_HUMAN,Nucleus,365,45147,282,-388,-115,2289,23,6,23,7,13,28
RPC2_YEAST,Nucleus,1149,149972,1285,-1519,-102,6998,30,7,25,10,15,11
SR55_DROME,Nucleus,349,45871,175,-689,-27,2352,15,5,27,10,28,12
MEF2_HUMAN,Nucleus,507,63858,395,-648,-106,3069,21,5,37,10,10,18
XPB_DROME,Nucleus,802,105019,807,-1132,-79,4895,27,9,24,11,16,11
T2FA_HUMAN,Nucleus,517,67498,324,-959,-62,3185,18,6,25,16,20,12
RPB9_DROME,Nucleus,129,17413,99,-185,-11,775,21,9,31,16,17,7
HSP2_HYLLA,Nucleus,102,14683,36,-238,-5,745,10,4,25,8,43,9
HNFA_MOUSE,Nucleus,628,78448,570,-781,-114,3762,26,4,33,10,10,17
HGV2_HALRO,Nucleus,510,65971,391,-904,-44,2970,23,3,25,19,16,9
REL_CHICK,Nucleus,598,77518,539,-823,-90,3585,24,8,32,12,12,13
HMK2_MOUSE,Nucleus,245,31631,212,-386,-26,1512,27,6,31,13,15,10
HSP2_BOVIN,Nucleus,112,15066,37,-205,-22,797,13,4,24,4,33,21
SNAI_DROME,Nucleus,390,49939,280,-473,-56,2377,21,7,37,8,14,12
GAT1_MOUSE,Nucleus,413,50042,345,-382,-80,2518,26,7,31,7,10,20
RPB3_HUMAN,Nucleus,275,36302,295,-421,-30,1620,28,8,24,14,13,9
PR21_YEAST,Nucleus,280,38037,244,-517,-19,1722,20,10,23,13,21,8
POUC_BRARE,Nucleus,610,74014,765,-662,-82,3640,37,3,34,9,6,14
TSH_DROME,Nucleus,993,123944,776,-1358,-168,6099,24,5,31,12,14,16
THAA_XENLA,Nucleus,418,55123,417,-554,-40,2551,26,7,26,10,17,10
CB31_YEAST,Nucleus,956,128981,907,-1546,-85,5730,22,11,28,14,16,8
PEA3_MOUSE,Nucleus,555,70750,412,-672,-130,3361,21,9,24,8,13,22
ORC2_YEAST,Nucleus,620,82299,587,-989,-63,3829,23,8,31,15,17,9
RRP1_DROME,Nucleus,679,86782,567,-1097,-107,4238,27,5,19,15,19,14
ATF3_HUMAN,Nucleus,181,23792,189,-299,-16,1126,28,3,27,17,19,8
GAT6_CHICK,Nucleus,387,47152,275,-376,-82,2381,25,6,32,8,11,21
SCAL_DROME,Nucleus,440,57504,422,-595,-51,2646,25,9,29,12,13,12
CTK2_YEAST,Nucleus,323,43657,393,-465,-18,1962,30,12,26,14,15,5
MEC3_CAEEL,Nucleus,321,42806,248,-430,-33,1922,20,9,31,13,16,10
NASP_RABIT,Nucleus,680,85667,562,-1156,-65,3818,26,2,25,24,11,12
MNDA_HUMAN,Nucleus,407,53091,405,-641,-40,2569,26,6,29,13,19,9
TEBB_STYMY,Nucleus,392,50195,359,-647,-36,2519,24,8,27,7,22,10
RPB4_YEAST,Nucleus,221,29346,227,-429,-6,1299,27,4,26,19,17,4
UGA3_YEAST,Nucleus,528,70639,646,-736,-31,3169,30,10,26,13,15,6
TFC4_YEAST,Nucleus,1025,138525,1087,-1650,-47,6115,28,11,22,15,16,5
PDR1_YEAST,Nucleus,1063,140170,1121,-1493,-81,6359,25,10,33,15,13,8
SWI3_YEAST,Nucleus,825,107656,702,-1429,-84,4826,22,6,32,20,13,10
CC27_YEAST,Nucleus,758,98966,746,-1042,-59,4570,27,9,37,15,12,7
THB1_HUMAN,Nucleus,461,61007,448,-639,-41,2807,25,8,26,11,18,9
PHO2_YEAST,Nucleus,559,73366,477,-997,-48,3255,21,7,39,18,12,7
ILF_HUMAN,Nucleus,543,67402,558,-676,-109,3354,30,4,29,8,12,17
MYOD_DROME,Nucleus,332,42127,227,-459,-40,2012,21,7,37,12,14,12
CEBD_MOUSE,Nucleus,268,33419,227,-349,-64,1651,26,5,20,9,14,22
HXA4_MOUSE,Nucleus,326,40969,228,-343,-102,2064,23,8,23,8,15,25
ATO_DROME,Nucleus,312,39691,234,-421,-34,1850,23,9,34,13,10,12
TF3B_YEAST,Nucleus,596,77541,616,-975,-34,3628,29,6,25,15,18,7
ATFA_HUMAN,Nucleus,483,60374,450,-602,-106,2963,26,2,31,9,13,18
LEUR_YEAST,Nucleus,886,115970,905,-1246,-75,5309,27,8,32,15,13,8
PHI0_HOLTU,Nucleus,78,10056,61,-157,-8,614,35,0,15,0,44,6
AP2_HUMAN,Nucleus,437,55856,407,-615,-77,2679,26,5,27,11,15,16
STP2_RAT,Nucleus,116,15049,19,-198,-26,830,7,2,36,3,35,19
GCN4_YEAST,Nucleus,281,36315,290,-437,-34,1680,27,6,27,13,14,9
PUR_HUMAN,Nucleus,322,40650,268,-479,-39,1954,23,7,23,12,14,19
RCC_SCHPO,Nucleus,539,67980,525,-763,-62,3240,27,5,26,13,14,14
TBF1_YEAST,Nucleus,562,73062,576,-825,-56,3382,26,8,33,13,13,10
KNRL_DROME,Nucleus,647,79875,480,-879,-110,3853,22,4,32,14,12,18
AFLR_ASPFL,Nucleus,437,54527,401,-490,-70,2652,27,4,32,7,13,15
STP2_HUMAN,Nucleus,138,18089,43,-241,-20,931,9,2,49,6,28,12
MYBB_HUMAN,Nucleus,700,91257,637,-1073,-106,4272,25,5,27,11,16,13
RAD4_YEAST,Nucleus,754,100629,718,-1215,-66,4633,25,8,22,14,19,9
NECD_MOUSE,Nucleus,325,42621,349,-420,-55,2009,31,7,21,11,15,14
MODU_DROME,Nucleus,544,70102,606,-921,-44,3271,28,5,24,16,16,8
BRM_DROME,Nucleus,1638,214393,1383,-2523,-270,10060,24,5,26,11,16,15
HMPR_HUMAN,Nucleus,331,39232,318,-353,-56,2072,32,3,19,7,16,22
HM18_CAEEL,Nucleus,542,69152,555,-782,-57,3214,27,5,32,14,12,11
ROX1_YEAST,Nucleus,368,48397,305,-595,-58,2289,22,6,40,12,15,11
YOX1_YEAST,Nucleus,296,37953,276,-445,-39,1850,25,3,35,10,17,9
CBFA_PETMA,Nucleus,209,26395,189,-269,-20,1204,25,7,31,10,9,12
NASP_HUMAN,Nucleus,787,99246,705,-1309,-76,4437,27,3,23,23,11,12
CSE1_YEAST,Nucleus,960,126444,1357,-1266,-80,5678,34,10,27,14,10,8
ATF4_MOUSE,Nucleus,349,44576,297,-490,-58,2051,23,6,25,11,13,15
PCNA_SCHPO,Nucleus,260,33598,316,-360,-15,1508,32,6,28,12,11,7
CUT3_SCHPO,Nucleus,1324,174238,1423,-2218,-66,7997,27,6,30,17,16,6
SYU1_RAT,Nucleus,140,17001,130,-179,-16,823,29,5,21,14,11,17
SRY_MOUSE,Nucleus,395,56533,186,-954,-22,2431,11,10,43,5,24,5
CHD1_MOUSE,Nucleus,1711,226972,1282,-2977,-149,10500,20,7,27,13,20,10
HXCA_MOUSE,Nucleus,342,44291,213,-490,-56,2098,19,8,31,16,15,15
GCR_CAVPO,Nucleus,771,98625,738,-966,-101,4630,25,7,33,11,12,14
CHA4_YEAST,Nucleus,648,85954,677,-874,-54,3896,27,11,30,14,13,8
RPC1_PLAFA,Nucleus,2339,314606,2399,-3884,-111,14048,25,9,32,21,16,5
TFB1_YEAST,Nucleus,642,84350,661,-1055,-47,3868,26,6,31,16,15,7
GIAN_DROME,Nucleus,448,57176,344,-693,-46,2734,26,6,38,10,13,9
RB48_HUMAN,Nucleus,425,55235,407,-610,-48,2465,25,8,25,13,13,12
SR75_HUMAN,Nucleus,494,65604,180,-1065,-32,3401,11,4,31,10,32,9
HMMC_BRARE,Nucleus,273,35048,231,-359,-46,1708,23,8,29,9,15,15
RAD4_SCHPO,Nucleus,648,85730,693,-964,-68,3948,27,9,26,13,15,10
RAD2_YEAST,Nucleus,1031,136246,970,-1746,-86,6145,23,8,27,16,15,9
MCE1_SCHPO,Nucleus,402,54039,410,-594,-41,2455,25,11,20,12,18,10
SMD1_YEAST,Nucleus,146,18866,167,-227,-16,926,31,3,33,11,15,12
GAT4_HUMAN,Nucleus,442,52515,316,-395,-92,2723,26,6,30,6,10,23
RIMI_YEAST,Nucleus,625,79388,506,-829,-86,3765,23,5,36,11,13,13
FKH_DROME,Nucleus,510,63387,311,-537,-85,3113,20,6,36,8,13,18
EVI1_HUMAN,Nucleus,1051,137103,793,-1569,-140,6364,19,7,31,12,17,12
CDNB_HUMAN,Nucleus,198,25595,117,-336,-37,1218,18,5,28,14,18,16
POU3_XENLA,Nucleus,382,48355,304,-550,-48,2334,23,5,32,6,16,15
NET_HUMAN,Nucleus,407,51623,454,-486,-68,2498,30,7,28,9,14,13
LOLL_DROME,Nucleus,894,112507,744,-1348,-82,5384,26,4,32,11,14,12
PU1_MOUSE,Nucleus,266,35410,187,-400,-37,1616,18,10,25,10,18,15
CBL_HUMAN,Nucleus,906,115824,781,-1104,-176,5479,23,7,28,9,13,17
NIT4_NEUCR,Nucleus,1090,139712,906,-1494,-146,6574,24,7,32,10,13,15
HXD9_MOUSE,Nucleus,339,41037,217,-353,-80,2087,21,7,27,9,12,25
ERC1_HUMAN,Nucleus,297,37853,330,-368,-52,1796,31,7,23,9,12,15
TFS2_HUMAN,Nucleus,301,39331,250,-486,-21,1847,24,4,31,15,18,7
RPB1_HUMAN,Nucleus,1970,252403,1635,-2411,-368,11962,22,8,30,10,12,17
MCM1_YEAST,Nucleus,286,37896,192,-568,-36,1668,18,4,44,12,10,12
HMC4_MOUSE,Nucleus,282,35489,195,-323,-53,1733,20,9,32,9,12,20
MYB_DROME,Nucleus,657,85798,498,-1051,-72,4052,21,6,31,14,18,11
IRF1_HUMAN,Nucleus,325,42302,268,-434,-53,1939,23,7,28,11,13,14
RA25_YEAST,Nucleus,843,110389,862,-1219,-74,5068,27,8,26,12,14,10
AREA_EMENI,Nucleus,876,109842,647,-1175,-156,5314,22,6,37,9,11,15
HMEN_ARTSF,Nucleus,349,45362,278,-515,-61,2172,22,7,28,11,16,15
HM22_CAEEL,Nucleus,346,43680,250,-443,-46,2069,23,9,36,9,10,12
NAB3_YEAST,Nucleus,802,104759,531,-1402,-123,4587,18,6,33,18,10,14
HMUX_DROME,Nucleus,389,46980,270,-461,-47,2374,25,7,29,10,12,20
PR19_YEAST,Nucleus,502,65427,515,-689,-42,2972,28,9,29,12,12,8
ELF1_HUMAN,Nucleus,619,78504,618,-856,-91,3685,27,5,32,11,11,13
RPA4_YEAST,Nucleus,326,42035,329,-520,-30,1897,25,7,28,18,13,11
LAMA_XENLA,Nucleus,665,86788,588,-1188,-39,4106,27,3,28,15,19,8
RA54_HUMAN,Nucleus,1641,216253,1306,-2940,-119,9992,21,5,28,15,19,8
ESCA_DROME,Nucleus,470,60334,319,-606,-76,2837,21,7,32,11,15,14
HMGC_MOUSE,Nucleus,256,32538,219,-324,-45,1585,26,7,24,10,15,17
HMPR_DROME,Nucleus,613,76441,478,-721,-108,3723,24,7,33,9,12,17
HXB1_CHICK,Nucleus,309,39339,208,-411,-58,1901,21,8,30,11,14,17
FOS_HUMAN,Nucleus,380,47472,339,-430,-64,2246,26,7,30,10,10,14
HXA1_HUMAN,Nucleus,330,41936,208,-438,-50,2019,19,8,34,10,15,15
RPB5_YEAST,Nucleus,215,28902,223,-315,-22,1338,26,9,26,13,18,9
OCT6_HUMAN,Nucleus,398,47516,320,-439,-84,2457,27,5,17,6,16,27
ELG_DROME,Nucleus,464,60933,469,-687,-36,2749,27,7,28,15,13,8
PP11_SCHPO,Nucleus,327,43461,339,-428,-36,1954,25,11,24,10,14,12
T2FB_XENLA,Nucleus,264,34840,228,-447,-21,1635,25,7,26,13,19,10
RFX1_HUMAN,Nucleus,979,122214,946,-1145,-174,5876,29,6,31,7,8,17
LOS1_YEAST,Nucleus,1100,146455,1499,-1452,-60,6440,31,10,32,15,10,5
RA16_YEAST,Nucleus,790,105528,810,-1256,-58,4829,25,8,28,13,17,8
HES2_RAT,Nucleus,157,19816,173,-176,-32,1001,34,4,20,8,15,17
HSF_YEAST,Nucleus,833,108157,658,-1453,-93,4915,20,6,38,20,12,10
TBAP_HUMAN,Nucleus,176,22572,190,-282,-8,1027,32,3,32,16,11,5
UBC3_SCHPO,Nucleus,157,20776,124,-211,-30,976,22,10,23,11,17,17
HXA7_MOUSE,Nucleus,229,29758,158,-324,-28,1363,23,11,25,15,13,13
PPAR_HUMAN,Nucleus,468,60613,526,-569,-43,2800,29,8,27,11,14,10
H5A_XENLA,Nucleus,196,24547,153,-348,-29,1394,28,2,19,5,34,12
RFA2_HUMAN,Nucleus,270,34056,278,-339,-32,1608,27,7,31,11,11,13
IPOU_DROME,Nucleus,367,46414,305,-475,-54,2275,25,5,28,7,17,15
CEB_DROME,Nucleus,444,56812,343,-746,-36,2687,24,3,39,12,13,11
SRY_GORGO,Nucleus,204,27494,130,-311,-22,1288,20,9,34,10,19,8
CC23_YEAST,Nucleus,626,84281,639,-884,-24,3714,27,13,27,13,13,5
HME1_HUMAN,Nucleus,391,47019,315,-473,-94,2435,29,4,23,7,14,23
HXB5_BRARE,Nucleus,275,35653,164,-396,-29,1688,17,10,39,12,14,11
MYC_CALJA,Nucleus,438,56559,355,-655,-65,2633,22,6,32,12,14,12
AP1_DROME,Nucleus,289,36165,295,-420,-40,1770,28,3,33,15,13,12
TF2D_PLAFA,Nucleus,228,30216,301,-332,-10,1404,33,8,29,16,16,5
LMX1_MESAU,Nucleus,382,49612,315,-517,-39,2312,22,8,32,10,15,11
ELF1_DROME,Nucleus,1063,135141,996,-1555,-125,6345,25,5,32,10,13,13
BCL3_HUMAN,Nucleus,446,54756,478,-453,-111,2748,33,3,24,7,11,21
ORC6_YEAST,Nucleus,435,58050,411,-679,-44,2659,24,7,29,14,17,9
T2FA_XENLA,Nucleus,524,68048,314,-975,-56,3218,17,5,26,15,20,12
TF2D_DROME,Nucleus,353,44743,344,-402,-61,2164,26,6,33,5,12,17
NUMB_DROME,Nucleus,556,70550,508,-768,-78,3457,26,6,30,9,15,13
RN15_YEAST,Nucleus,296,38064,307,-434,-33,1739,27,7,35,18,9,11
PAC1_MOUSE,Nucleus,318,40213,383,-328,-46,1927,34,7,24,9,12,14
PPR1_YEAST,Nucleus,904,118861,923,-1218,-84,5444,25,11,29,12,13,9
SNF4_YEAST,Nucleus,322,42137,437,-428,-22,1929,34,7,26,9,12,8
H114_BRARE,Nucleus,250,33538,159,-383,-17,1524,18,11,38,17,16,6
NFI1_CHICK,Nucleus,560,72614,483,-731,-119,3445,22,8,30,8,14,17
BUB1_YEAST,Nucleus,1021,136079,980,-1611,-98,6168,24,9,29,15,15,9
SRS2_YEAST,Nucleus,1175,155304,1275,-1870,-95,7209,27,7,27,13,17,8
FIP1_YEAST,Nucleus,327,41606,247,-484,-50,1874,20,6,35,14,9,14
RA21_SCHPO,Nucleus,628,79064,702,-834,-72,3672,31,4,30,12,10,11
PR38_YEAST,Nucleus,242,32273,263,-350,-13,1415,27,10,31,17,12,7
CEB_DROVI,Nucleus,451,58845,356,-817,-22,2712,24,3,47,14,13,5
HMG_TETPY,Nucleus,99,13377,59,-200,-11,660,18,9,17,13,31,10
ELK1_HUMAN,Nucleus,428,52550,409,-455,-115,2610,28,5,24,9,10,24
MKLP_HUMAN,Nucleus,960,127389,902,-1512,-95,5917,24,7,30,15,17,10
SPT5_YEAST,Nucleus,1063,134639,870,-1693,-106,6348,23,6,27,13,14,14
SD22_SCHPO,Nucleus,332,43981,442,-527,-19,1955,33,6,28,18,12,6
SLP1_DROME,Nucleus,322,41940,231,-445,-50,1944,23,11,30,11,13,13
HMEV_DROME,Nucleus,376,46661,275,-365,-99,2337,26,7,28,5,13,21
RPC4_YEAST,Nucleus,424,54506,389,-761,-39,2634,25,4,22,16,21,12
SKI3_YEAST,Nucleus,1432,189309,1710,-2091,-73,8500,32,9,24,13,14,6
MCM3_YEAST,Nucleus,971,124857,1060,-1458,-100,5831,30,6,25,12,14,11
UME6_YEAST,Nucleus,836,106085,549,-1363,-111,5144,19,5,40,14,15,12
SRYC_DROME,Nucleus,868,110858,789,-1212,-118,5340,26,5,32,10,16,11
SDC1_CAEEL,Nucleus,1203,160765,1166,-1818,-98,7300,25,9,24,13,18,8
ID3_HUMAN,Nucleus,119,15078,143,-132,-22,721,34,3,20,9,13,17
ICSB_MOUSE,Nucleus,424,55796,403,-562,-60,2576,24,9,25,11,14,14
B4_XENLA,Nucleus,273,34172,234,-514,-34,1816,28,1,18,13,28,12
SOX4_MOUSE,Nucleus,440,53020,329,-497,-77,2667,24,6,28,7,13,19
AMDR_EMENI,Nucleus,765,99493,756,-1054,-100,4649,28,7,27,10,14,11
RME1_YEAST,Nucleus,300,39248,256,-427,-33,1814,23,8,32,13,15,11
PR09_YEAST,Nucleus,530,72480,488,-906,-39,3221,23,11,23,16,18,7
SSRP_HUMAN,Nucleus,709,93728,576,-1189,-59,4321,20,9,25,14,19,10
PLZF_HUMAN,Nucleus,673,86344,566,-839,-82,4048,24,6,29,10,15,13
HSF_KLULA,Nucleus,677,87505,552,-1097,-90,4028,21,6,36,16,12,14
IRF2_HUMAN,Nucleus,349,45544,293,-528,-54,2135,22,6,30,14,16,13
RPA1_TRYBB,Nucleus,1744,222925,1860,-2238,-182,10681,28,7,26,9,14,13
RPC1_GIALA,Nucleus,1741,225027,2012,-2311,-156,10621,30,7,27,10,14,10
MYBA_HUMAN,Nucleus,752,99308,642,-1211,-85,4571,23,7,30,14,16,10
TTP_HUMAN,Nucleus,326,39815,246,-295,-98,2011,21,7,29,5,11,26
PDM1_DROME,Nucleus,601,75929,536,-817,-84,3677,27,4,36,8,13,12
T2FB_DROME,Nucleus,276,37478,227,-501,-26,1756,24,7,22,13,24,8
TISD_MOUSE,Nucleus,367,44139,273,-365,-78,2267,22,7,30,6,13,22
RPB6_YEAST,Nucleus,155,20662,139,-265,-16,901,23,9,21,17,14,11
ZEP2_HUMAN,Nucleus,1833,234879,1370,-2523,-331,11123,20,6,31,9,15,16
CB33_YEAST,Nucleus,477,64708,564,-727,-28,2936,29,12,24,13,17,6
PR06_YEAST,Nucleus,899,120274,964,-1408,-68,5474,29,9,25,13,16,7
MKS1_YEAST,Nucleus,584,76064,445,-1007,-64,3572,20,6,38,16,16,10
ISL1_HUMAN,Nucleus,346,44898,316,-450,-49,2131,25,6,29,8,16,13
CST3_HUMAN,Nucleus,431,56043,419,-547,-34,2587,27,9,31,9,13,9
USF1_HUMAN,Nucleus,310,39063,275,-459,-32,1854,25,5,33,11,12,14
SRY_SMIMA,Nucleus,208,28235,151,-335,-15,1274,18,9,35,14,18,6
H11_GLYBA,Nucleus,233,28556,211,-353,-52,1606,32,2,13,6,29,17
HSF_DROME,Nucleus,691,89268,637,-1073,-68,4068,25,5,32,14,12,10
REB1_YEAST,Nucleus,810,106337,613,-1563,-36,4743,23,4,33,17,16,5
RPC8_YEAST,Nucleus,251,32194,200,-411,-27,1418,21,9,22,17,12,15
TFE_CANFA,Nucleus,642,79818,407,-847,-119,3897,19,5,34,10,14,19
RFA2_YEAST,Nucleus,273,34799,272,-380,-25,1588,24,8,33,14,10,12
HXB2_HUMAN,Nucleus,356,44261,329,-394,-96,2139,26,7,23,10,10,22
LEF1_MOUSE,Nucleus,397,51137,266,-536,-92,2443,19,7,26,10,16,21
TFE2_HUMAN,Nucleus,654,79280,494,-768,-131,3956,23,5,27,8,12,22
DUN1_YEAST,Nucleus,513,67782,556,-809,-41,3108,27,8,29,12,15,8
PPAT_XENLA,Nucleus,477,62562,510,-654,-49,2861,27,9,25,10,15,11
PAX6_BRARE,Nucleus,437,56219,319,-578,-68,2686,21,7,36,11,12,15
CENA_HUMAN,Nucleus,140,18474,147,-216,-22,935,29,6,19,6,24,15
HES3_RAT,Nucleus,175,22247,160,-217,-40,1108,26,6,25,7,14,21
ARP1_HUMAN,Nucleus,414,52953,405,-467,-65,2530,27,7,31,7,12,15
PR28_YEAST,Nucleus,588,77131,651,-900,-56,3594,29,7,27,13,16,9
GAT2_HUMAN,Nucleus,480,58893,333,-487,-106,2989,23,6,28,7,15,22
SINA_DROME,Nucleus,314,39303,308,-313,-32,1874,27,6,35,10,11,12
RPB2_SCHPO,Nucleus,1210,159424,1261,-1648,-120,7366,27,8,26,11,15,11
ADR6_YEAST,Nucleus,1314,171407,1353,-2161,-114,7821,26,7,42,20,10,7
TOP2_CRIFA,Nucleus,1239,160581,1363,-1655,-126,7667,29,8,25,9,16,11
RELB_HUMAN,Nucleus,579,72324,566,-660,-131,3510,27,6,21,8,12,22
HUNB_DROVI,Nucleus,816,103645,572,-1122,-115,4898,23,5,39,8,12,12
SKI_HUMAN,Nucleus,728,93000,707,-985,-110,4486,30,5,22,12,16,13
CPD1_DROME,Nucleus,355,43333,165,-653,-66,2183,16,1,24,14,19,22
TEC1_YEAST,Nucleus,486,63826,417,-778,-47,2941,23,9,33,16,15,9
H2A1_LEIDO,Nucleus,132,16234,139,-159,-14,880,34,3,22,5,22,14
CEBB_CHICK,Nucleus,328,40877,242,-407,-67,2019,23,6,26,10,14,20
PHP_DROME,Nucleus,1589,195695,1422,-2181,-213,9537,27,2,45,6,8,14
PRGR_HUMAN,Nucleus,933,115706,957,-948,-194,5638,30,6,25,7,10,19
RPCX_SCHPO,Nucleus,63,8396,42,-79,-8,415,19,6,33,10,22,13
TTF1_CANFA,Nucleus,371,45156,276,-405,-68,2293,26,5,30,5,12,21
SAPA_MOUSE,Nucleus,430,54536,435,-517,-91,2605,27,7,30,12,11,16
SPT2_YEAST,Nucleus,333,44484,210,-667,-40,2110,17,5,21,16,25,12
MYOD_MOUSE,Nucleus,318,39887,251,-403,-66,1919,25,6,24,9,13,18
H1L_MYTCA,Nucleus,148,18316,103,-240,-20,1060,23,2,30,5,30,14
H2AM_RAT,Nucleus,367,45498,419,-474,-43,2316,32,5,21,8,17,14
QUTA_EMENI,Nucleus,825,105139,801,-1072,-108,4999,28,5,31,9,12,12
MA3R_YEAST,Nucleus,468,62537,520,-584,-35,2833,29,12,25,9,15,7
TEBA_STYMY,Nucleus,493,64890,523,-775,-29,3050,29,11,25,10,17,7
E74A_DROME,Nucleus,829,101956,753,-1113,-99,4936,29,5,34,11,10,14
SUHW_DROVI,Nucleus,899,116643,782,-1425,-72,5467,24,5,26,12,19,8
HAIR_DROME,Nucleus,337,43001,319,-480,-50,2080,29,4,35,9,13,12
GCN5_YEAST,Nucleus,439,58895,428,-687,-42,2665,25,10,23,16,17,10
ZEST_DROME,Nucleus,574,72091,543,-893,-42,3438,31,4,36,11,11,9
ETF_MOUSE,Nucleus,445,56978,410,-547,-78,2698,25,9,24,9,12,18
HXAB_CHICK,Nucleus,297,38564,188,-401,-44,1829,19,10,33,12,14,13
ACE2_YEAST,Nucleus,770,100379,642,-1257,-114,4702,21,5,33,14,16,13
CENC_MOUSE,Nucleus,906,118401,691,-1543,-99,5693,20,6,33,13,20,10
MCR_HUMAN,Nucleus,984,124641,865,-1163,-146,5914,23,7,36,11,11,14
HMG2_CHICK,Nucleus,206,27360,83,-401,-30,1289,13,8,17,19,26,14
TFC3_YEAST,Nucleus,1160,152819,1278,-1845,-72,7171,28,8,26,12,18,8
DP27_CAEEL,Nucleus,1469,195850,1486,-2462,-99,8934,27,6,24,15,18,7
HXA2_CHICK,Nucleus,375,47685,315,-529,-62,2244,22,7,31,13,12,15
SDC3_CAEEL,Nucleus,2150,288355,2151,-3539,-244,13015,25,8,23,16,17,10
UBC3_YEAST,Nucleus,295,39320,249,-505,-34,1644,21,9,25,14,12,9
CC21_SCHPO,Nucleus,909,117617,1010,-1244,-99,5538,29,5,27,9,15,10
SPE_SEPOF,Nucleus,51,6860,40,-76,-3,361,18,12,31,4,31,8
ESM8_DROHY,Nucleus,183,23649,149,-236,-24,1118,25,5,32,12,14,12
CDB4_SCHPO,Nucleus,381,48390,418,-525,-38,2314,30,6,25,11,15,10
CREP_HUMAN,Nucleus,505,63521,478,-694,-88,3084,27,3,34,9,13,13
TRA1_CAEEL,Nucleus,1110,142630,919,-1669,-153,6698,24,5,31,11,14,13
H103_CHICK,Nucleus,223,26364,210,-325,-42,1572,37,1,13,3,30,16
SPT4_YEAST,Nucleus,102,12963,93,-100,-13,602,25,7,30,12,11,15
H12_CAEEL,Nucleus,190,23209,189,-291,-29,1308,35,2,18,6,27,13
SOX5_MOUSE,Nucleus,392,50193,313,-570,-56,2389,25,5,27,13,15,14
CNBP_HUMAN,Nucleus,177,22609,82,-220,-16,1086,14,7,31,11,20,16
HXA7_COTJA,Nucleus,242,32547,138,-372,-24,1549,17,12,33,11,19,10
RPB7_YEAST,Nucleus,171,22096,212,-200,-18,1035,28,10,25,8,13,13
CBP_MOUSE,Nucleus,2441,309094,1893,-3146,-506,14845,22,4,36,10,11,18
SUM1_LYTVA,Nucleus,260,33312,167,-360,-26,1571,22,7,33,15,15,12
GCRA_HUMAN,Nucleus,777,99530,736,-978,-93,4646,25,7,33,11,11,12
HEX2_YEAST,Nucleus,1014,130729,711,-1778,-86,5926,20,6,35,17,14,8
BRAC_XENLA,Nucleus,432,55304,349,-535,-68,2606,23,8,33,11,13,15
EGR2_BRARE,Nucleus,412,52500,301,-483,-88,2536,19,8,33,7,14,18
SUS_DROME,Nucleus,1322,167174,1011,-1953,-224,7923,21,4,30,14,13,18
FORM_CHICK,Nucleus,1213,156905,1090,-1897,-205,7285,23,6,26,14,15,14
